IE_XML_ID^SKU^3D_MODEL^NAME^NAME_ALIAS^IMAGE^PRICE_OLD^PRICE_NEW^DETAIL_TEXT^IC_GROUP0^IC_GROUP0_ALIAS^IC_GROUP1^IC_GROUP1_ALIAS^IC_GROUP2^IC_GROUP2_ALIAS^IC_GROUP3^IC_GROUP3_ALIAS^IC_GROUP4^IC_GROUP4_ALIAS^IC_GROUP5^IC_GROUP5_ALIAS^Бренд^Вес^Вид наполнения^Вид подлокотников^Вид спинки^Вид трансформации^Высота ножек^Высота сиденья^Высота спинки/изголовья^Дизайнер (бренд) оригинала^Дополнительные опции^Код товара^Количество мест^Количество мест у товара^Количество ножек^Коллекция^Крутящееся сиденье^Куда поставить^Материал^Материал дверей^Материал каркаса^Материал обивки^Материал полок^Мощность 1 лампы^Особенности^Размер спального места^Регулировка высоты сиденья^Сиденье^Срок гарантии^Стиль^Страна производства^Тип (назначение, особенности)^Тип спинки/изголовья^Тип трансформации^Тип цоколя^Требуется ли сборка?^Форма^Цвет^Цвет каркаса^CURRENCY^MORE_IMAGES
"173257"^MH-173257^/upload/3d_models/mh_3d_model_art_MH-173257.zip^Панно "Превращение"^panno-prevrasczenie^/upload/mh/pic/126958/panno_prevraschenie__1__big.jpg^0^33000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Превращение</span><span>" — это настенное панно из фрезерованного МДФ в тонкой раме из шпонированного МДФ. Панно состоит из двух независимых половинок. Цвет рамы черный, цвет панно - серебро.</span><br>Размер: 1200 х 1200 х 35 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^16,4^^^^^^^^^^MG-D-P247^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^МДФ^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, серебро^^RUR^/upload/mh/pic/126958/panno_prevraschenie__2__big.jpg
"173324"^MH-173324^/upload/3d_models/mh_3d_model_art_MH-173324.zip^Панно "Крылья золотые"^panno-krylja-zolotye^/upload/mh/pic/126980/panno_krylia_zolotye__1__big.jpg^0^16500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Крылья золотые" — это настенное панно из композитного материала. Цвет панно золото.&nbsp;<br>Размер: 750 х 1030 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^4,8^^^^^^^^^^MG-D-P314^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^золото^^RUR^/upload/mh/pic/126980/panno_krylia_zolotye__2__big.jpg
"173324"^MH-173324^/upload/3d_models/mh_3d_model_art_MH-173324.zip^Панно "Крылья золотые"^panno-krylja-zolotye^/upload/mh/pic/126980/panno_krylia_zolotye__1__big.jpg^0^16500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Крылья золотые" — это настенное панно из композитного материала. Цвет панно золото.&nbsp;<br>Размер: 750 х 1030 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^4,8^^^^^^^^^^MG-D-P314^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^золото^^RUR^/upload/mh/pic/126980/panno_krylia_zolotye__3__big.jpg
"173324"^MH-173324^/upload/3d_models/mh_3d_model_art_MH-173324.zip^Панно "Крылья золотые"^panno-krylja-zolotye^/upload/mh/pic/126980/panno_krylia_zolotye__1__big.jpg^0^16500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Крылья золотые" — это настенное панно из композитного материала. Цвет панно золото.&nbsp;<br>Размер: 750 х 1030 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^4,8^^^^^^^^^^MG-D-P314^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^золото^^RUR^/upload/mh/pic/126980/panno_krylia_zolotye__4__big.jpg
"173324"^MH-173324^/upload/3d_models/mh_3d_model_art_MH-173324.zip^Панно "Крылья золотые"^panno-krylja-zolotye^/upload/mh/pic/126980/panno_krylia_zolotye__1__big.jpg^0^16500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Крылья золотые" — это настенное панно из композитного материала. Цвет панно золото.&nbsp;<br>Размер: 750 х 1030 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^4,8^^^^^^^^^^MG-D-P314^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^золото^^RUR^/upload/mh/upload/iblock/560/a51b5524_b222_4836_aa6a_54990b287e7e.JPG
"173289"^MH-173289^/upload/3d_models/mh_3d_model_art_MH-173289.zip^Панно "Серебряные диски"^panno-serebrjanye-diski^/upload/mh/pic/127232/panno_serebrianye_diski__1__big.jpg^0^29000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Серебряные диски" — это настенное панно из фрезерованного МДФ. Цвет панно серебро. Панно состоит из четырнадцати кругов, которые соеденены на направляющих. Данное панно можно повесить как вертикально так и горизонтально.<br>Размер: 1260 х 680 х 65 мм</p> <p>Интернет-магазин современного искусства&nbsp;<span>DecoriDom.ru&nbsp;</span>поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P279^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^МДФ^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^серебро^^RUR^/upload/mh/pic/127232/panno_serebrianye_diski__2__big.jpg
"173289"^MH-173289^/upload/3d_models/mh_3d_model_art_MH-173289.zip^Панно "Серебряные диски"^panno-serebrjanye-diski^/upload/mh/pic/127232/panno_serebrianye_diski__1__big.jpg^0^29000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Серебряные диски" — это настенное панно из фрезерованного МДФ. Цвет панно серебро. Панно состоит из четырнадцати кругов, которые соеденены на направляющих. Данное панно можно повесить как вертикально так и горизонтально.<br>Размер: 1260 х 680 х 65 мм</p> <p>Интернет-магазин современного искусства&nbsp;<span>DecoriDom.ru&nbsp;</span>поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P279^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^МДФ^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^серебро^^RUR^/upload/mh/pic/127232/panno_serebrianye_diski__3__big.jpg
"173289"^MH-173289^/upload/3d_models/mh_3d_model_art_MH-173289.zip^Панно "Серебряные диски"^panno-serebrjanye-diski^/upload/mh/pic/127232/panno_serebrianye_diski__1__big.jpg^0^29000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Серебряные диски" — это настенное панно из фрезерованного МДФ. Цвет панно серебро. Панно состоит из четырнадцати кругов, которые соеденены на направляющих. Данное панно можно повесить как вертикально так и горизонтально.<br>Размер: 1260 х 680 х 65 мм</p> <p>Интернет-магазин современного искусства&nbsp;<span>DecoriDom.ru&nbsp;</span>поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P279^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^МДФ^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^серебро^^RUR^/upload/mh/pic/127232/panno_serebrianye_diski__4__big.jpg
"173067"^MH-173067^/upload/3d_models/mh_3d_model_art_MH-173067.zip^Панно "Векторы"^panno-vektory^/upload/mh/pic/127026/panno_vektory__1__big.jpg^0^14000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Векторы" — это настенное панно из металла. Цвет панно шампань. Панно можно повесить как вертикально так и горизонтально.&nbsp;<br>Размер: 900 х 450 х 60 мм</p> <p>Интернет-магазин современного искусства&nbsp;<span>DecoriDom.ru&nbsp;</span>поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P42^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^шампань^^RUR^/upload/mh/pic/127026/panno_vektory__2__big.jpg
"173067"^MH-173067^/upload/3d_models/mh_3d_model_art_MH-173067.zip^Панно "Векторы"^panno-vektory^/upload/mh/pic/127026/panno_vektory__1__big.jpg^0^14000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Векторы" — это настенное панно из металла. Цвет панно шампань. Панно можно повесить как вертикально так и горизонтально.&nbsp;<br>Размер: 900 х 450 х 60 мм</p> <p>Интернет-магазин современного искусства&nbsp;<span>DecoriDom.ru&nbsp;</span>поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P42^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^шампань^^RUR^/upload/mh/pic/127026/panno_vektory__3__big.jpg
"173244"^MH-173244^/upload/3d_models/mh_3d_model_art_MH-173244.zip^Панно "Крылья шампань"^panno-krylja-shampan^/upload/mh/pic/127206/panno_krylia_shampan__1__big.jpg^0^16500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Крылья шампань" — это настенное панно из композитного материала. Цвет панно шампань.&nbsp;<br>Размер: 750 х 1030 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^7^^^^^^^^^^MG-D-P234^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^шампань^^RUR^/upload/mh/pic/127206/panno_krylia_shampan__2__big.jpg
