IE_XML_ID^SKU^3D_MODEL^NAME^NAME_ALIAS^IMAGE^PRICE_OLD^PRICE_NEW^DETAIL_TEXT^IC_GROUP0^IC_GROUP0_ALIAS^IC_GROUP1^IC_GROUP1_ALIAS^IC_GROUP2^IC_GROUP2_ALIAS^IC_GROUP3^IC_GROUP3_ALIAS^IC_GROUP4^IC_GROUP4_ALIAS^IC_GROUP5^IC_GROUP5_ALIAS^Бренд^Вес^Вид наполнения^Вид подлокотников^Вид спинки^Вид трансформации^Высота ножек^Высота сиденья^Высота спинки/изголовья^Дизайнер (бренд) оригинала^Дополнительные опции^Код товара^Количество мест^Количество мест у товара^Количество ножек^Коллекция^Крутящееся сиденье^Куда поставить^Материал^Материал дверей^Материал каркаса^Материал обивки^Материал полок^Мощность 1 лампы^Особенности^Размер спального места^Регулировка высоты сиденья^Сиденье^Срок гарантии^Стиль^Страна производства^Тип (назначение, особенности)^Тип спинки/изголовья^Тип трансформации^Тип цоколя^Требуется ли сборка?^Форма^Цвет^Цвет каркаса^CURRENCY^MORE_IMAGES
"033700"^MH-033700^/upload/3d_models/mh_3d_model_art_MH-033700.zip^Приставной столик круглый золотой 50 см Gold^pristavnoi-stolik-kruglyi-zolotoi-50-sm-gold^/upload/mh/pic/37932/13rxet6034-gold_stol_zhurnalnyi_505060__1__big.jpg^0^37000^<header class="desc-tabs--content-title tablet-only"> Описание</header> Важным элементом гостиной, дополняющим интерьерные и стилистические решения, выступает журнальный стол. Он отлично подходит не только в качестве элемента дизайна, но и обладает высокой функциональностью, выполняя функции прикроватного столика, удобного пространства для сервировки и места для хранения. <br>столешница - закаленное коричневое стекло, основание - нержавеющая сталь цвета розового золота^DGHome^dghome^3D-модели^katalog-dghome^Мебель^mebel^Столы^stoly^Журнальные^zhurnalnye^^^Garda Decor^15^^^^^^^^^^GD-13RXET6034-GOLD^^2^^^^в гостиную, в кабинет, в прихожую, в спальню^металл, стекло^^^^^^^^^^12 месяцев^американский, арт-деко^Китай^приставные^^нераскладной^^^круглые, высокие^золото^^RUR^/upload/mh/upload/iblock/40c/19932863_486814621665316_3044159870354849792_n.jpg
"033700"^MH-033700^/upload/3d_models/mh_3d_model_art_MH-033700.zip^Приставной столик круглый золотой 50 см Gold^pristavnoi-stolik-kruglyi-zolotoi-50-sm-gold^/upload/mh/pic/37932/13rxet6034-gold_stol_zhurnalnyi_505060__1__big.jpg^0^37000^<header class="desc-tabs--content-title tablet-only"> Описание</header> Важным элементом гостиной, дополняющим интерьерные и стилистические решения, выступает журнальный стол. Он отлично подходит не только в качестве элемента дизайна, но и обладает высокой функциональностью, выполняя функции прикроватного столика, удобного пространства для сервировки и места для хранения. <br>столешница - закаленное коричневое стекло, основание - нержавеющая сталь цвета розового золота^DGHome^dghome^3D-модели^katalog-dghome^Мебель^mebel^Столы^stoly^Журнальные^zhurnalnye^^^Garda Decor^15^^^^^^^^^^GD-13RXET6034-GOLD^^2^^^^в гостиную, в кабинет, в прихожую, в спальню^металл, стекло^^^^^^^^^^12 месяцев^американский, арт-деко^Китай^приставные^^нераскладной^^^круглые, высокие^золото^^RUR^/upload/mh/upload/iblock/127/17587249_1079944478782866_3998791290480230400_n.jpg
"033700"^MH-033700^/upload/3d_models/mh_3d_model_art_MH-033700.zip^Приставной столик круглый золотой 50 см Gold^pristavnoi-stolik-kruglyi-zolotoi-50-sm-gold^/upload/mh/pic/37932/13rxet6034-gold_stol_zhurnalnyi_505060__1__big.jpg^0^37000^<header class="desc-tabs--content-title tablet-only"> Описание</header> Важным элементом гостиной, дополняющим интерьерные и стилистические решения, выступает журнальный стол. Он отлично подходит не только в качестве элемента дизайна, но и обладает высокой функциональностью, выполняя функции прикроватного столика, удобного пространства для сервировки и места для хранения. <br>столешница - закаленное коричневое стекло, основание - нержавеющая сталь цвета розового золота^DGHome^dghome^3D-модели^katalog-dghome^Мебель^mebel^Столы^stoly^Журнальные^zhurnalnye^^^Garda Decor^15^^^^^^^^^^GD-13RXET6034-GOLD^^2^^^^в гостиную, в кабинет, в прихожую, в спальню^металл, стекло^^^^^^^^^^12 месяцев^американский, арт-деко^Китай^приставные^^нераскладной^^^круглые, высокие^золото^^RUR^/upload/mh/upload/resize_cache/iblock/f66/1300_1300_1/13RXET6034_GOLD_table_lamamia.ru_enl.jpg
"033620"^MH-033620^/upload/3d_models/mh_3d_model_art_MH-033620.zip^Обеденный стол круглый зеркальный 105 см Stupire^obedennyi-stol-kruglyi-zerkalnyi-105-sm-stupire^/upload/mh/pic/87099/kfc951_stol_obedennyi_zerkalnyi_10501050783__1__big.jpg^0^93150^<header class="desc-tabs--content-title tablet-only"> Описание</header> Правильно подобранный обеденный стол не только позволит разместить с комфортом всю семью, но и подчеркнет определенный стиль интерьера, а также может стать оригинальным акцентом в комнате. <br>Зеркало, отделка - МДФ цвет золотистый^DGHome^dghome^3D-модели^katalog-dghome^Мебель^mebel^Столы^stoly^Обеденные^obedennye^^^Garda Decor^40^^^^^^^^^^GD-KFC951^^2^1^Provans^^в гостиную, в кухню, в столовую^зеркало, МДФ^^дерево^^^^^^^^12 месяцев^лофт, современный, фьюжн, эклектика^Китай^интерьерные^^нераскладной^^^круглые^зеркальный^Серебро^RUR^/upload/mh/upload/resize_cache/iblock/53c/1300_1300_1/KFC951_table_lamamia.ru6d_enl.jpg
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__2__big.jpg
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/upload/iblock/b16/IMG_0887_13_04_18_10_17_min.PNG
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/upload/iblock/eb2/8be2505b_61d8_412b_a33c_3df71a0cd3e3.JPG
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/upload/iblock/d84/80abc2cd_a3d9_45dc_881a_0a9593b6d068.JPG
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/upload/iblock/666/95d9a46c_3608_4760_a7ab_8fa522d221dd.JPG
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/upload/iblock/a44/4796335c_26ad_4587_8f25_ee34eaf184b1.JPG
"066567"^MH-066567^/upload/3d_models/mh_3d_model_art_MH-066567.zip^Зеркало-солнце золотое большое Bright Sun^zerkalo-solnce-zolotoe-bolshoe-bright-sun^/upload/mh/pic/77945/zerkalo_diam100tsentrdiam25__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> Это декоративное зеркало на стену гармонично интегрируется в современный интерьер и пространство, где присутствуют черты модерна. Диаметр центральной отражающей поверхности – 25 см. Благодаря этому данное изделие можно использовать по прямому назначению. Украшающие зеркало лучи солнца привлекают внимание. Несмотря на это, изделие сохраняет визуальную легкость. Его лучше позиционировать в центральной части стены для сохранения симметрии. Использованные материалы и фурнитура обеспечивают простоту монтажа и легкость ухода. Столь интерьерное зеркало можно позиционировать в гостиной или спальне. Благодаря большому количеству отражающих элементов, оно сделает помещение светлее. Представленная модель будет привлекать внимание окружающих. Поэтому остальной декор может быть более лаконичным.^DGHome^dghome^3D-модели^katalog-dghome^Зеркала^zerkala^^^^^^^Garda Decor^15^^^^^^^^^^GD-19-OA-5702^^1^^Дизайнерские, Солнце^^в гостиную, в кабинет, в кафе, ресторан, в прихожую, в спальню, в столовую, в офис^металл^^^^^^^^^^12 месяцев^американский, современный^Китай^настенное^^^^^круглые^золото^^RUR^/upload/mh/upload/iblock/e3a/fa9f5f1e_d387_4196_b6bc_df218a38f804.JPG
