IE_XML_ID^SKU^3D_MODEL^NAME^NAME_ALIAS^IMAGE^PRICE_OLD^PRICE_NEW^DETAIL_TEXT^IC_GROUP0^IC_GROUP0_ALIAS^IC_GROUP1^IC_GROUP1_ALIAS^IC_GROUP2^IC_GROUP2_ALIAS^IC_GROUP3^IC_GROUP3_ALIAS^IC_GROUP4^IC_GROUP4_ALIAS^IC_GROUP5^IC_GROUP5_ALIAS^Бренд^Вес^Вид наполнения^Вид подлокотников^Вид спинки^Вид трансформации^Высота ножек^Высота сиденья^Высота спинки/изголовья^Дизайнер (бренд) оригинала^Дополнительные опции^Код товара^Количество мест^Количество мест у товара^Количество ножек^Коллекция^Крутящееся сиденье^Куда поставить^Материал^Материал дверей^Материал каркаса^Материал обивки^Материал полок^Мощность 1 лампы^Особенности^Размер спального места^Регулировка высоты сиденья^Сиденье^Срок гарантии^Стиль^Страна производства^Тип (назначение, особенности)^Тип спинки/изголовья^Тип трансформации^Тип цоколя^Требуется ли сборка?^Форма^Цвет^Цвет каркаса^CURRENCY^MORE_IMAGES
"173125"^MH-173125^/upload/3d_models/mh_3d_model_art_MH-173125.zip^Панно "Квадратный декор"^panno-kvadratnyi-dekor^/upload/mh/pic/126883/panno_kvadratnyi_dekor__1__big.jpg^0^11000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Квадратный декор</span><span>" — это настенное панно из фрезерованного МДФ&nbsp;в&nbsp;раме из шпонированного МДФ под стеклом. Цвет рамы черный, цвет панно - серебристый металлик. Подложка выполнена из фанеры обтянутой черным холстом.&nbsp;</span><br>Размер: 500 х 500 х 40 мм</p> <p>Интернет-магазин современного искусства DecoriDom.ru&nbsp;поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^11^^^^^^^^^^MG-D-P109^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^МДФ^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, серебро^^RUR^/upload/mh/pic/126883/panno_kvadratnyi_dekor__2__big.jpg
"173248"^MH-173248^/upload/3d_models/mh_3d_model_art_MH-173248.zip^Панно "Цветок 3"^panno-cvetok-3^/upload/mh/pic/126955/panno_tsvetok_3__1__big.jpg^0^15000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Цветок 3</span><span>" — это настенное панно из керамики в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы кофейный, цвет панно - белый. Подложка выполнена из фанеры обтянутой кофейным холстом.&nbsp;Паспарту выполнено из белого платика в четыре слоя.</span><br>Размер: 600 х 600 х 100 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P238^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^керамика^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^коричневый^^RUR^/upload/mh/pic/126955/panno_tsvetok_3__2__big.jpg
"173122"^MH-173122^/upload/3d_models/mh_3d_model_art_MH-173122.zip^Панно "Медуза 1"^panno-meduza-1^/upload/mh/pic/126880/panno_meduza_1__1__big.jpg^0^19000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Медуза 1</span><span>" — это настенное панно из фрезерованного МДФ&nbsp;в&nbsp;раме из шпонированного МДФ под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - серебристый металлик. Подложка выполнена из фанеры обтянутой черным холстом.&nbsp;</span><br>Размер: 720 х 870 х 50 мм</p> <p>Интернет-магазин современного искусства DecoriDom.ru&nbsp;поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^17^^^^^^^^^^MG-D-P106^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^МДФ^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, серебро^^RUR^/upload/mh/pic/126880/panno_meduza_1__2__big.jpg
"173134"^MH-173134^/upload/3d_models/mh_3d_model_art_MH-173134.zip^Панно "3 золотых листа"^panno-3-zolotyh-lista^/upload/mh/pic/127165/panno_3_zolotyh_lista__1__big.jpg^0^24500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "3 золотых листа" — это настенное панно из металла&nbsp;в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - золото. Подложка выполнена из фанеры обтянутой черным холстом.<br>Размер: 900 х 1100 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^16^^^^^^^^^^MG-D-P120^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, золото^^RUR^/upload/mh/pic/127165/panno_3_zolotyh_lista__2__big.jpg
"173077"^MH-173077^/upload/3d_models/mh_3d_model_art_MH-173077.zip^Панно "Дуэт"^panno-duet^/upload/mh/pic/127033/panno_duet__1__big.jpg^0^7000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Дуэт" — это настенное панно из композитного материала в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - бронза. Подложка выполнена из фанеры обтянутой бежевым&nbsp;холстом, паспарту выполнено из пластика&nbsp;обтянутого бежевым холстом.&nbsp;</span><br>Размер: 300 х 500 х 40 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P52^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, бронза^^RUR^/upload/mh/pic/127033/panno_duet__2__big.jpg
"173077"^MH-173077^/upload/3d_models/mh_3d_model_art_MH-173077.zip^Панно "Дуэт"^panno-duet^/upload/mh/pic/127033/panno_duet__1__big.jpg^0^7000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Дуэт" — это настенное панно из композитного материала в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - бронза. Подложка выполнена из фанеры обтянутой бежевым&nbsp;холстом, паспарту выполнено из пластика&nbsp;обтянутого бежевым холстом.&nbsp;</span><br>Размер: 300 х 500 х 40 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10^^^^^^^^^^MG-D-P52^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, бронза^^RUR^/upload/mh/pic/127033/panno_duet__3__big.jpg
"173296"^MH-173296^/upload/3d_models/mh_3d_model_art_MH-173296.zip^Панно "Виниловая коллекция"^panno-vinilovaja-kollekcija^/upload/mh/pic/126975/panno_vinilovaia_kollektsiia__1__big.jpg^0^29000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Виниловая коллекция</span><span>" — это настенное панно из кусочков виниловых пластинок в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный, цвет панно - черный. Подложка выполнена из фанеры обтянутой кремовым холстом.</span><br>Размер: 800 х 800 х 70 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^10,2^^^^^^^^^^MG-D-P286^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^пластик^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный^^RUR^/upload/mh/pic/126975/panno_vinilovaia_kollektsiia__2__big.jpg
"173104"^MH-173104^/upload/3d_models/mh_3d_model_art_MH-173104.zip^Панно "Листья 2"^panno-listja-2^/upload/mh/pic/126868/panno_listia_2__1__big.jpg^0^5500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Листья 2" — это настенное панно из композитного материала в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - серебристый металлик. Подложка выполнена из фанеры обтянутой черным и кремовым холстом.&nbsp;</span><br>Размер: 300 х 300 х 60 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^7^^^^^^^^^^MG-D-P82^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^композитный материал^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, серебро^^RUR^/upload/mh/pic/126868/panno_listia_2__2__big.jpg
"173198"^MH-173198^/upload/3d_models/mh_3d_model_art_MH-173198.zip^Панно "Ростки"^panno-rostki^/upload/mh/pic/126924/panno_rostki__1__big.jpg^0^20000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Ростки</span><span>" — это настенное панно из металла&nbsp;в&nbsp;раме из шпонированного МДФ под стеклом. Цвет рамы серебро с градиентом, цвет панно - серебристый металлик. Подложка выполнена из фанеры обтянутой черным холстом.&nbsp;</span><br>Размер: 800 х 800 х 60 мм</p> <p>Интернет-магазин современного искусства DecoriDom.ru&nbsp;поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^15^^^^^^^^^^MG-D-P187^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^серебро^^RUR^/upload/mh/pic/126924/panno_rostki__2__big.jpg
"173198"^MH-173198^/upload/3d_models/mh_3d_model_art_MH-173198.zip^Панно "Ростки"^panno-rostki^/upload/mh/pic/126924/panno_rostki__1__big.jpg^0^20000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Ростки</span><span>" — это настенное панно из металла&nbsp;в&nbsp;раме из шпонированного МДФ под стеклом. Цвет рамы серебро с градиентом, цвет панно - серебристый металлик. Подложка выполнена из фанеры обтянутой черным холстом.&nbsp;</span><br>Размер: 800 х 800 х 60 мм</p> <p>Интернет-магазин современного искусства DecoriDom.ru&nbsp;поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^15^^^^^^^^^^MG-D-P187^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^серебро^^RUR^/upload/mh/pic/126924/panno_rostki__3__big.jpg
"173198"^MH-173198^/upload/3d_models/mh_3d_model_art_MH-173198.zip^Панно "Ростки"^panno-rostki^/upload/mh/pic/126924/panno_rostki__1__big.jpg^0^20000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p><span>Панно "Ростки</span><span>" — это настенное панно из металла&nbsp;в&nbsp;раме из шпонированного МДФ под стеклом. Цвет рамы серебро с градиентом, цвет панно - серебристый металлик. Подложка выполнена из фанеры обтянутой черным холстом.&nbsp;</span><br>Размер: 800 х 800 х 60 мм</p> <p>Интернет-магазин современного искусства DecoriDom.ru&nbsp;поставляет настенный декор и скульптуры выполненные в стиле Modern Art. </p><p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^15^^^^^^^^^^MG-D-P187^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^серебро^^RUR^/upload/mh/pic/126924/panno_rostki__4__big.jpg
"173084"^MH-173084^/upload/3d_models/mh_3d_model_art_MH-173084.zip^Панно "Кометы квадрат"^panno-komety-kvadrat^/upload/mh/pic/126864/panno_komety_kvadrat__1__big.jpg^0^25000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Кометы квадрат" — это настенное панно из нейлоновых нитей&nbsp;в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - белый. Подложка выполнена из фанеры обтянутой черным холстом.<br>Размер: 800 х 800 х 50 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^11^^^^^^^^^^MG-D-P59^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^нейлоновые нити^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, белый^^RUR^/upload/mh/pic/126864/panno_komety_kvadrat__2__big.jpg
"173084"^MH-173084^/upload/3d_models/mh_3d_model_art_MH-173084.zip^Панно "Кометы квадрат"^panno-komety-kvadrat^/upload/mh/pic/126864/panno_komety_kvadrat__1__big.jpg^0^25000^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Кометы квадрат" — это настенное панно из нейлоновых нитей&nbsp;в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - белый. Подложка выполнена из фанеры обтянутой черным холстом.<br>Размер: 800 х 800 х 50 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^11^^^^^^^^^^MG-D-P59^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^нейлоновые нити^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^чёрный, белый^^RUR^/upload/mh/pic/126864/panno_komety_kvadrat__3__big.jpg
"173196"^MH-173196^/upload/3d_models/mh_3d_model_art_MH-173196.zip^Панно "Вспышка"^panno-vspyshka^/upload/mh/pic/126922/panno_vspyshka__1__big.jpg^0^25500^<header class="desc-tabs--content-title tablet-only"> Описание</header> <p>Панно "Вспышка" — это настенное панно из металла&nbsp;в&nbsp;раме из шпонированного МДФ&nbsp;под стеклом. Цвет рамы черный с текстурой дерева, цвет панно - серебро и золото. Подложка выполнена из фанеры обтянутой черным холстом.<br>Размер: 900 х 900 х 80 мм</p> <p> Закажите обратный звонок и наш менеджер перезвонит вам в ближайшее время.</p>^DGHome^dghome^3D-модели^katalog-dghome^Декор^dekor^Настенный^nastennyi^Объемный^obemnyi^^^Mart Gallery^15^^^^^^^^^^MG-D-P185^^^^^^в гостиную, в спально, в прихожую, в кухню, в кабинет^металл^^^^^^^^^^12 месяцев^Современный^Россия^^^^^^^черный, серебро, золото^^RUR^/upload/mh/pic/126922/panno_vspyshka__2__big.jpg
